stageId,score
FH9phX8LwZoTAqZAh,1
JxdBQCw96bQmiDTLC,5
yHq5NPZ3yysG5qBCJ,10
wGgA26aqst4C5qNSs,12
xfnoZAC2Skmru4Fgi,3
kEReqhuC54giqh848,4
Z8omBam2bFCqk37BQ,6
2WZvAcsX6R4ycMEjY,11
WbMYMmY27hjE8j5Yy,2
u2M3hbqHKowjACjLf,5
qKXb3yjhqjHftQnDt,1
oNcuEaPsDf3hG4pgz,7
G8FAEvcg8pnppgiLW,2
KofuNYhprMvB2r93X,4
fWn3nEro3g42BwFu4,4
FX82foL4BBW7BpQ7x,3
EtWvtZApaimBZ9dqn,4
JMMBrtBxS9cipbfTc,7
SocwdD3R2Y5CSuwRB,4
3JcckXNTFCY8cDtw4,4
8YtzQhCshmg4n3Fu3,4
jLrmizBMWsHQdLsuq,8
5mPBDRfMEC3FDCJPS,9
5NMJCmEWxbi3MCHHs,9
ENYsSEFK3Z34o9Cje,2
gsRedYgAwPjGk8rAD,4
4vMZJaZHW7eDawika,5
fxx8EcyDx7APaNsPo,6
hk_f6f597cbd25cdb1a,2
JAmizQaN7CMHoujvB,4
R4qADjNSKRF32Khdz,8
gg8axSGB5cpPc4YFk,10
cryrEs42MTo3mxRS6,1
egL62GjTpX6zpYDhw,4
55J6TkXiru2nJJqZm,8
8d9honZ6NSPYkhwER,9
L8QcKCamGHsrx75Yv,1
LeLnAfjRJHHceypw2,0
bGMAQ2q8brbKzpD7L,1
t3viZKBwAHfPSj5rF,4
dpKwJonboqvgjp6T5,10
5tXhEf4TnrNC9Sm6m,10
oxjGZmf9KWe3csn4P,9
7yx84JDewKryidQZr,1
eQ3ieitcvx5E245eR,1
WKPgHKd49cTdJcuQT,1
vQXdqo2KsemowAt4d,1
X6LzSM9Ak3rn5bzDh,0
BHciYFJ8D3eRMbRih,5
gX2odGh9tbJ5hcf6r,5
JsWmrbkk2ipCC2SZM,4
3r4kHXBNzSY2h8wss,3
LpHakLaQDKuKwaPhe,8
wBSuGuWzTEGyTKYKM,10
bbpccw3DxJ52dP52f,12
G9H8JPSPKBybdWhKx,0.9465966663077167
uXbZ4qxqD4E2gp5Lj,0.07585818170373278
MrrLj9FDgxeYMmFC8,0.3775406734982197
SMjfCBjhSJPwatKzz,0.0002959569632113977
6j4tEXQXio5v7qeQN,0.8933093974766545
7TbjTMCtihv4eASra,0.9980732651620621
8srgmcuHfoYb3bdxy,0.37754067584825685
btDcFnLJDRdboHtC7,0.00020342692044827848
EcGkiTpnepNQnLDPi,0.9902915247587605
Qitfcqzwttt4LGZFd,0.705785036143112
Z3Ahu4ALqHvAYBaCt,0.0004411987158538076
Qoq36eksiuJpXFzZA,0.000430557043753167
jXGstyXjRFHgRSnnk,0.00012339458466967067
WMTwEzdYFT6tRhCDs,0.3208213095404069
XRMksHCa6w5SySr9X,0.9999724643380651
RFKGp7yxReJJPCm4A,0.029312233027598313
wH3wTg3DSoKoK2sHo,0.000013007134938740587
en7dS6Jb896kkrKNi,0.003464343510937493
zpoXjriTjdLkgCnip,0.05340332221711262
ZggzxFc5ekM5QRyCP,0.9984988181257896
uuSgrDSZex97B4Pwy,0.0011695098456924284
vQCWhsbyEeguKrarG,0.002472622924536261
9XBP9az9uog5RW6oT,0.0534033292943101
bRm4Qs7ssKPEqAQua,0.00004539789938955687
39LEkj6Mxd5rmPptK,0.03308597890056488
sGjBtEvYjGE5GdjYE,0.4073334000459302
xvDM7twr2CF4zsAwQ,0.18242551784049832
rL4cdnbGoo3ZnScqW,0.0031726822131244825
hEuEviLRQhRYD87c3,0.9997965733909006
NJKcBTZqCAFX58ss6,0.43782349911420193
PqjciMsZoAJPxdGZH,0.9959298619111753
seQP59jrkzG2upGDp,0.08223498689835772
GHKyBq99dZ3jJxFEz,0.0007096702976897477
oTXvovLArN2ANjpdA,0.06008665356258239
fPaS7gaLQ576pkSNu,0.0003353499368667791
faLXE3PJP57vSBbyo,0.00000893969196130786
cqeckmHKs4NaoGpSe,0.01098694272838925
s9wT2mzBa3Gqg2WSw,0.8807970842774975
t5QCh9yKMycwQK3iC,0.037326889140809054
TKAFpZSRXqdsmGamQ,0.9902915224417329
KHKs6Q6oeHzzGQzEw,0.9525741326953986
mBoMgBcQGpLLkkqPf,0.037326893632508365
9nveZrG5dkF7FY5KY,0.9241418171746077
necMeHqb3R66CBw4Z,0.0019267343546824115
M3BbbKBD2GaMcRFWE,0.9525741207235838
JLhNE9RQPg2BoPxh2,0.5621765008857982
dsrFJHJ3eoHEWPGnN,0.24508501313237172
8v74eR4bAnePEX4y2,0.9984988178376956
Mi4mNdNio7vwpM32P,0.16451645877303933
2ebmQh8nmaukCbsdW,0.9947798735223173
Tp6YoomCMm35BZN7d,0.966914019371905
8aKKyfzBsEJsvMPAo,0.00001473899134363588
hk_70dbb842d157c5bb,0.020332350753195578
r9q3m2mNwTTXZZf5D,0.957912277849619
8Zwt3EuYqBAc9huMw,0.9964063983567202
J3zJPAisTCuaCxCLa,0.9997388097505319
4tpN96HyDd3Fswbfe,0.2227001388253088
hk_219e6f85737f8119,0.9046505221621981
oxFk5hNsD3GmnQ7XG,0.0000400636799956487
WKbdX9HdbrShMPspX,0.000002902312277252508
PK6uGCWzvNtpMCCGX,0.00029595719367893515
CuFFpR5cScxBqNbwH,0.000012455577107605534
oZpaDMkqyceMatdCb,0.025957358057438335
9RPrfAzvmRcy2ssLw,0.007577241170103066
L8Mhwy2CNSKApWnkd,0.000014738980136954281
hk_6e89a8c56b3012ef,0.924141828391202
xrdqdbkPuWvrk3KQW,0.8807970706283313
txbxi8reMR68GS44m,0.9995694428911617
eZMCeKbNrcPmBQw7y,0.851952799445726
HLRQBZwFXwA8YEHZZ,0.8807970916270479
uvydk9f3wm574LK5M,0.43782349911420193
aFx4JyvRHpyHy6njz,0.0035936032903965023
uzWRPrbmgAdoJwxYr,0.9241418167539854
8iZj856eYSroisbsj,0.32082131825620686
zihEgYYyLhHajzkqG,0.9046505471770021
Tqbigtn9epdRTNr7E,0.9525741299847993
Q2Yjiocetrx93rpG4,0.025957360813348006
dGAoZaiKty3ytXDgz,0.06754668673073974
txe2suzgrxcucDxxC,0.002182716633084668
63qLaCcmAJYySFLbn,0.8175744821595017
gTAd4G95bS2ipLKo9,0.37754067584825685
MGoj4nBa423WrTinK,0.01406362895673172
ZRjYP38bEqGwsZyyD,0.06008664238028635
DEWXygxZqs5HEfFeb,0.9859363763400194
pHqtpgHbQwm86XTNo,0.0017007224034554871
pHH8pw5gzmdvpyoNg,0.8175744836509662
u6vAuy9YLze5rpcF3,0.9998415638115532
EMr9aYZpP3fnqZxGB,0.9840936093682683
QF5gj8syGeoa9Xxxe,0.08509905006773823
F2EqaaRiGKnGB8nhP,0.9820137901085593
w5w9tprmC5fZyr9vn,0.004609571082764896
3PKvbsXrJ9mopbsgC,0.26894142136999516
ZXjkEQLjXo2z4rkM7,0.009708478981172098
hgSkYjx5KbeijMGMf,0.9978172831255981
vB25ChX4ahXyA5HcK,0.7549149813170778
wdZ8CJTK79MeryhwC,0.999447221394015
xXdygn9NGADfGMHbZ,0.9994472212795977
DoCikpc2ZAhYct5bn,0.9525741203621705
dA3G2JGKiNy4P94aD,0.005911067921939497
ngNtezuPdB5GC6Ag4,0.00010889688565372729
4zCT95cNKdHmkqbRQ,0.04742586798225118
HYGFXi66sSKydL8FW,0.8807970853274333
yNuYSf2Cj5Ku3CLdZ,0.7310585727316469
i3hvX2AECHBxYnoFk,0.001388416647612418
RhsBFQ8jjYaFAnAiq,0.9241418157725333
xgvfSws9ZFj6BdLLM,0.7310585687994081
4f88EMBrxaQmrdETF,0.9968273173535971
JDuKyyPt7ExjqQRrv,0.037326890721887135
domCnoQ2qAe9epPDc,0.015906391774428225
T3tp7TXY7crC9xuae,0.9796676468366118
FHeNcBYsKXxAw5jsw,0.010986943597687671
NFt26tubTPZX5LkoN,0.18242552828074995
tGt9mYFNpi8pc2NCM,0.9579122695847673
BYDNMta5KJAPGnPcw,0.015086023009234426
j8iRF4S8FqLrqgtt3,0.8519528095360639
84n4LQkwZimdJTANy,0.00015843620380001264
L82Ake5jr8Jk2xa2Q,0.8175744761936437
NfD6q7d9eqkCLLnCv,0.7310585648671692
hk_cc83437e4522a962,0.7549149868676284
Zh6FH8kMHunyBjCbJ,0.04208772388398392
Wsg952hYs9EkWNNuf,0.1824255208234273
i3z57uTmmksoPxnm2,0.8354835398524527
Pom6JLaYkd9DtsSWY,0.9324533031917984
Pt7kwBLARH9Y4Wak5,0.9953904285364042
WBCqfDJCpcmEENZPe,0.017986210650937116
eLgFMYJnyB4fZfpSK,0.679178694817493
pbyXYxsyhnZeTYyLM,0.4093017511938272
am6vyup6BdfLdxX9N,0.0024726233751675066
dGuN5w5gry46nicbd,0.0006263343646702692
Q4bJJEFqtXFGNpd95,0.03732688274463011
8RqKqWJwYEjrKExjR,0.00009610244174636874
on6frdunhkwJPeRNE,0.995390427387488
tCDwZqLdMhLpH8pBp,0.03732688403823925
3YdGQajj66sAmxiA9,0.880797086377369
pytX9CCxF4ik3BDpC,0.00122774241011183
GAfp4dETLuMuBQnxx,0.015906395891267293
PqZDPQdgkdPkKsSG3,0.000123394605844038
ep27WiT7xTo4emqZB,0.29421497216298875
wpLLX6nGxJJGytcyX,0.9990889487812965
wW9cqiX7sKgyTwqgJ,0.08509905473917041
LhQAHxZzuJeRDu6dy,0.042087727633404376
XomyGcLQMmBHpBtqu,0.00005144218038833955
c5r2R2DMR7dg5wQcm,0.37754067584825685
8rRQHFDX85prnQw4J,0.9706877701022344
m4zTTYBh4dycidkm6,0.8519528007070183
BB2BL8cW5CXLwzXv6,0.4378234991142019
Y7PDXWdBbfzwMzAgG,0.9902915238742522
rpe3bRaE3GYHZ7WHX,0.033085978900564875
MWho8CCYwo3ckBLzW,0.990291522268677
Kste8rEATuN9bQxao,0.00004539786258761952
t6wxCspQAMYnmmwYL,0.9046505376886289
3Wy7wTZa9MkGJmfD3,0.9924227599954699
Hvo4rpa4C36CSjMnr,0.970687765208314
7ogoc932B5ToRC3d8,0.0007096703566924165
6rpqR6NqAX9Ejh7ou,0.679178694817493
8KvXLYmaZ7bwxcRyh,0.06008665034343635
jFzgjE3kktLHhPHQg,0.009708475130675976
FWTkGzg5Rq3bZn58r,0.0013250224880079328
duRSa5jywyaWayXsE,0.004070136499824801
mno8Q6TzrcA4T2vvv,0.6791786926385431
BKicpbcAZnd7NRu2F,0.679178694817493
mER345s3mgrSGSbiR,0.99242275999547
hBYT4XqW44EDsXWwA,0.5621765008857981
JsFFKpoF6WPts4fxg,0.22270013190111745
4jyntwqQW3gnJhyrF,0.047425867304601375
fC59zwYctArr9dD2H,0.03732689223109812
w4R3Ez7qcQScRrvBv,0.9964063981168141
p3tKHbbythNx5g6JT,0.9999546021133789
zenXJTH5etXoJg73B,0.0758581810026956
gMTaJi7YCAfGQduvc,0.999841563852016
9fRr6idd6b6naNfgu,0.294214982545615
LCnR8eL62e8cj43uc,0.05340333621985421
kcXokAk6x7N9ELpF8,0.8175744806680372
nY8iGLFKLvYuiuq8y,0.001325022434944935
Xbgc4rbCLHqnRqx6Z,0.014063625434807958
SDTpSzg5g47NkSfyT,0.003172683011052675
cGEm6KMyZrmGCvkbP,0.7981867841830069
66MdjrPof7dj6oZMx,0.012431649306270701
3WnnNWfLyZcQTDXfD,0.9626731149196867
4TcrfBvE392Mtdmms,0.010986941956886953
Bbw7d9d4JAW9C6ABc,0.0024726233781273183
8dSGxbKibddRhCKkd,0.9984988187863454
HySuxeqwHa4nnXCTP,0.00048785703166754176
s7ubX5qs8K7rta58C,0.9959298619111753
KkrkrmEkzD7eaQYoi,0.00004641647637387742
rGvA3K6eFrxGvvnnZ,0.8807970716782672
CJWbZzeu5Z3hQmwiy,0.000005422219869633413
7SzWPEdbpXbh2P3dK,0.00010889690630268582
gLjpuD8izF4B5FbWo,0.0024726236232983766
Ds5udSXsLzdEPZdwo,0.9046505333757315
PL8g7aqoNtDTLWSbW,0.9996200155359398
kbkoiTk9aYLLZumfc,0.9988304901671571
TKGCw3iTEK6NviJR5,0.060086641702571476
67hNzs8wBeSYukS9b,0.01098694448871862
om9YeNb54fYAcZmDP,0.5
KWSMmWAjAzmgGaHK4,0.26894142726835313
tuiJeg5bSP4FXBCNX,0.8807970758780107
sogXMCdz9X7Sq99Bt,0.000006962256671769679
S7ewvjM64nkXJds7v,0.26894141743775646
amvNJfsvLYn7bW9cC,0.9988304896572631
H6Nri5MbFjw6eSqpy,0.7310585904267207
ZrpJ45XJdhuxRSPXa,0.9579122730116572
jwz8ZHEQ4RB3FjDMa,0.00048785701482340516
aZzbnpBcpmdr2Hgrk,0.2689414213699951
KugBfKSQifqSjffDE,0.04208772436778009
noKW9naKdx4DouFMz,0.9995121427964192
ZyaWZefFwhwXYaHqe,0.00004081601287887814
D5aC3kPpZotpWRd8Z,0.00043055705752506054
np7Pyc9FnCpbMTet3,0.9324533063410054
ZqA85Tkor6huztYiP,0.6461965526315421
Jbtrker5wdfasXrKs,0.0003353501759247093
6Zr58gExquWj59vq8,0.9982992777848338
qSTanTfi77GhpMawC,0.20181322870376472
xSBkzHsMEZEYWPuxc,0.8519528019683106
97WKjmckTCB8B5N93,0.09534946231137119
hk_2ca8daef97618fc5,0.8807970643287157
8q4cNEFn9dcLxQsCN,0.5
q5Ap9Dibs5n7f5KKv,0.0075772405760367876
tZtZMDsfNgcMtJcNy,0.008577488075436903
peBaPkRgiNSAr3N7k,0.0006263340384919414
25h2sdDTxKG5JW3Md,0.0011695101620253505
bnaWHkCLSCth3hFso,0.051428533552333844
C9atzWorzYzC3Whki,0.222700126707974
SbftdMz2oyCP9taCr,0.11920292202211756
yRbuu9uxN9avLgdtS,0.8519528070134794
rhN7T7mTckbxEymqP,0.0004698894293654027
EiRrJ42dMProeaC92,0.004070137737785417
GAzvs5kvwHoYZ94Tr,0.9999251537386518
6Qe85EY2r6pm4FWpM,0.9959298620530502
9n9Ax7Q3e4WYiDSRG,0.042087731423141525
MppsFdDrk9sqgCwmp,0.998967768611927
cXiSLZ3JRPGRomRef,0.00026119031029590476
c4wK5cJdCuHbstXqF,0.09534948171940999
PuYey37tcP6ZZfsHE,0.5
BLPx5XwtKsfLnjTso,0.0024726227299287037
3WkGJFx6yBtGpLhqL,0.9626731184052447
fA5oatXZKfZLjKFpW,0.00917365977201352
PnXGqStvyzDNgcenJ,0.9982992775763404
R2R2m7ZePhBAqP25w,0.6224593241517432
o8TixHo5eGtyJSkmv,0.5734633968930445
LNxWf6MoxT4Kz5GMr,0.9999485578462123
N25geRz6EM7ChF4ye,0.06008664565590821
mG3LeC9RvxWBdsFnZ,0.9046505385512082
L6bRF8iZoxYbkHx9Y,0.3208213117193568
wwywY4wS4LjEMYqkF,0.6791786948174932
3PMy4jbjLxizsgTRT,0.0004878570486641658
3j2hQvnHjTzQecgSb,0.8807970758780107
K7W2YrbZ7qGkouhpG,0.025957360383527212
8PXsyesdggky8Tf4B,0.00970847709678429
fj5gTaQDmKmhcvr4S,0.9986749781410742
Qj4fa3KYdPhhWKqCZ,0.0002959572297306484
2MhhknMJNok5Q4Cyp,0.007577241719050425
qqJ8Bb8mCxxivXrsw,0.00006605211500105718
dhF8PMWMtxrcEPXk2,0.8354835316054049
Z6ey3KipCmcDJhbSQ,0.0059110682609920485
zHwBcqNvFCDRYyTxb,0.07585818457798524
Z3L8xPSeRYjN84ppC,0.000017962892145442762
W5kYahsD5gFJwPgmq,0.9217622625138735
FArwj2jPGPYQHaXf6,0.43782349911420193
Y2dPQbE5HFs7DcWB6,0.9525741241118336
iv4oeJA3MphGEndih,0.5621765008857981
q4tMuEMuRfanG6DnA,0.0015011816744033004
Cd7Z6hWCcaNwLh7H3,0.9241418234839422
sqNxeQftsmtujczW6,0.9399133517461847
czrEPBySFhMzbFg47,0.0005392023897160397
2KnyGK5CtsB2Si33z,0.8175744657533918
7RQwqTYq3gsnTDHWe,0.005911067027005392
yrvZoDPmGLX7Mct9q,0.0015011818959448945
jdsHcJq5w7c3t8BhE,0.0000019947296578274856
6ifthhcNcCCtdyyMZ,0.01098694054427727
2eydXzE7L9DvoM4Nw,0.07554251220237046
uTuXdEyAQYKTBHLu4,0.0474258813093662
wh9eHPGR9tQeEEsvW,0.2689414312005919
kf7h5vPfbA7sdtCNg,0.9046505394137876
S2pp25McreSzjsbwe,0.81757447171925
YpMLEWzYuJcWcro3q,0.5926665999540698
JvHYKcGywQ4atRsaT,0.00033535033811275583
28mpYrcctuiZd8Miw,0.0008040857622470357
cRJpuZ94fjKQZaiJA,0.060086652433057455
vgBMK7vPSjR4GiF2b,0.11920293567128432
mHugN4fmYenwgSAny,0.996827317899781
ncbJiM4bjEkegzMgy,0.9875683486802842
zP6D3rJ8tHwL6txKZ,0.999925153810046
YsbgzWBLbfK2sWZxW,0.0013250225688595367
W6SZMFjnkgAdcgRSE,0.2942149721629888
DyrQtqo3LPX3WEiAv,0.010986939631514182
XQpWYgx6oH5pmcm7Q,0.9875683475507905
f4yR9fAjeWaYhoEuT,0.029312227223181567
ZkDLbp2WYirB6qjr5,0.00012809048952066606
wT7mKvh3YyrNvhihG,0.0013250222772115486
QSyDTfQXqz4XuQLKA,0.03732688770346536
pfz8i3wKCA9zmDRiK,0.9999599363228175
Zpnd5Xq4hkWJo5vjD,0.22270013882530884
nFNMX7BzijkogrmEA,0.9999485578458327
dTr7PasJ5NDQw3jM7,0.0006725497106174512
gDtcfugbKPPLgcHhk,0.00970847480859959
fGorCzEZnsMMdenZw,0
TM9tR2txPasPZytLd,0.06008665469210735
BZszku39CEKewi7rF,0.00017952790257437474
3vf6yWKkDjxeuTQzb,0.00170072235880256
FRni2jExmsSchiG9a,0.007577239357825073
Jh49LH6MPpbfP7jZt,0.6224593406020029
tCdoDQ5Q9FjtaFrYZ,0.9940889298686363
jPjx3yuRNdgKtme2c,8.315273143419094e-7
84o2TDf2sEL8srp7d,0.003172683322254213
TvwgKNvCsuJnzafGy,0.0006263342283401013
hk_ad7aafb18fea97b9,0.5621765008857981
738TzDH9g7WBFgHqp,0.06754669365899459
WzSHjh2tpvWFsLp7B,0.002495551763217951
RgKDozBrTeiM3huEk,0.001032230976740987
nYGj3r58d42D3kbvj,0.004609572096784376
KN7tEfy3A2ZevNmur,0.018439659435525307
3HWutDKEnx4GLxYzh,0.32082131607725684
hk_f5b8d8d852284041,0.035253956772463645
BfJKKAas3RFodTJR3,0.962673111290394
yhefCRYvWNNwmP2Li,0.4073334000459302
optGA69ncQ95SRnYb,0.9786707964972078
g8ifyBHSG9kncyn35,0.9046505238873571
SjxC9n2p2rDTANKar,0.00015843624545580157
EmHWAEyjPo3dGR882,0.005911070043221794
4LE48xRAE4K2bAFhs,0.9046505359634699
qkZFyTJt2chrHRuod,0.0001584362736640763
deqYXuonXnhmdPMMx,0.22270013017006962
DqibEjgukAGP9nuHG,0.000058291252931069685
JciRorMyAKY5LQFXy,0.0004305571136024939
o5fgkkd72EXzkAuHE,0.00006128225003526593
66vgMqLhufx4ARAfJ,0.0028009220140265004
4f2qptRpQPiwBYjBY,0.9770226289675038
u6MWLkDugEqEQKgYk,0.0028009269196385823
cA9wy6LsB6vsYZZa2,0.025957355529081093
coe4ivbgG5wbHqSaX,0.4378234991142019
gb3g2YmXuEcKg5S8c,0.005220123924345849
ju4mWG8vJjSKTHdWw,0.0034045892634243856
fQ47FcZQRN6Ku68fr,0.10669059108641991
N58vpSJmKuwDWySfP,0.060086643396858604
D8imGRJJjmFanGKYD,0.9241418248860164
dy9TNRhELppkTtJvi,0.002182716410497947
ojrKj6DAwZ4v2BDx4,0.9399133455337976
LduX8hY8nmx7ihEqu,0.0009110513937391053
vqp8DiADruCh2JfQR,0.007577241079865144
FQBNqYwiKhXPbRFkj,0.40733340004593027
7aSHR99YC4aqWZwLH,0.14804720181556627
Kd8KQ3fJsvbq6qJQH,0.004609572815774793
TPr34zsg5MCr3Moqc,0.18242551485756942
FEQgrWdrDGsz7mqfD,0.9947798738338899
9MMJRnTBbcbJCpjtr,0.000552778596427325
EYzWdBX7z4HQFjHYe,0.0000037266409918608703
dc487NzJbHGRMJKz6,0.18242553126367908
uBTNzFFCZ9qNcGv7P,0.966914021515322
fqAYGZWdWRmQNsYbn,0.5
ucZDc2uPbfNe3WFc8,0.8175744732107146
XT2Cr4GvJ5gnwzmLw,0.8807970695783953
jGiKW5nRT2nke24gg,0.9933071536151482
ZGiNvJDHGSa8Fxv96,0.9796676466573413
dtPgeDWgCMNZhFoh3,0.6513548782915565
x6NKsEHeWMN3TX8P6,0.00015843626878342832